District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,#,%
20,6,2013,Male,1773,312,356,20.1,626,35.3,341,19.2,450,25.4,791,44.6
20,6,2014,Male,1814,318,323,17.8,557,30.7,359,19.8,575,31.7,934,51.5
20,6,2015,Male,1895,320,343,18.1,521,27.5,390,20.6,641,33.8,1031,54.4
20,6,2016,Male,1963,321,323,16.5,568,28.9,343,17.5,729,37.1,1072,54.6
20,6,2017,Male,2054,319,405,19.7,558,27.2,386,18.8,705,34.3,1091,53.1
20,6,2018,Male,2110,608,429,20.3,406,19.2,509,24.1,766,36.3,1275,60.4
20,7,2013,Male,1903,314,509,26.7,572,30.1,466,24.5,356,18.7,822,43.2
20,7,2014,Male,1771,316,423,23.9,526,29.7,443,25.0,379,21.4,822,46.4
20,7,2015,Male,1826,321,361,19.8,513,28.1,501,27.4,451,24.7,952,52.1
20,7,2016,Male,1945,323,415,21.3,449,23.1,468,24.1,613,31.5,1081,55.6
20,7,2017,Male,1968,325,374,19.0,476,24.2,510,25.9,608,30.9,1118,56.8
20,7,2018,Male,2072,609,378,18.2,467,22.5,492,23.7,735,35.5,1227,59.2
20,8,2013,Male,1856,313,427,23.0,614,33.1,477,25.7,338,18.2,815,43.9
20,8,2014,Male,1739,314,362,20.8,608,35.0,464,26.7,305,17.5,769,44.2
20,8,2015,Male,1594,315,325,20.4,568,35.6,374,23.5,327,20.5,701,44.0
20,8,2016,Male,1757,320,335,19.1,521,29.7,399,22.7,502,28.6,901,51.3
20,8,2017,Male,1926,317,407,21.1,568,29.5,458,23.8,493,25.6,951,49.4
20,8,2018,Male,1861,612,355,19.1,427,22.9,412,22.1,667,35.8,1079,58.0
20,All Grades,2013,Male,10999,314,2404,21.9,3328,30.3,2812,25.6,2455,22.3,5267,47.9
20,All Grades,2014,Male,11092,318,2058,18.6,3112,28.1,2906,26.2,3016,27.2,5922,53.4
20,All Grades,2015,Male,11371,320,2072,18.2,3017,26.5,2941,25.9,3341,29.4,6282,55.2
20,All Grades,2016,Male,11864,322,2173,18.3,2990,25.2,2759,23.3,3942,33.2,6701,56.5
20,All Grades,2017,Male,12285,321,2273,18.5,2971,24.2,3045,24.8,3996,32.5,7041,57.3
20,All Grades,2018,Male,12317,609,2204,17.9,2461,20.0,3017,24.5,4635,37.6,7652,62.1
21,3,2013,Female,1069,301,326,30.5,373,34.9,226,21.1,144,13.5,370,34.6
21,3,2014,Female,1032,310,240,23.3,293,28.4,290,28.1,209,20.3,499,48.4
21,3,2015,Female,1064,306,270,25.4,343,32.2,255,24.0,196,18.4,451,42.4
21,3,2016,Female,1127,310,255,22.6,363,32.2,235,20.9,274,24.3,509,45.2
21,3,2017,Female,1087,311,242,22.3,289,26.6,276,25.4,280,25.8,556,51.1
21,3,2018,Female,1079,602,220,20.4,248,23.0,335,31.0,276,25.6,611,56.6
21,4,2013,Female,991,307,231,23.3,334,33.7,264,26.6,162,16.3,426,43.0
21,4,2014,Female,1050,311,252,24.0,317,30.2,236,22.5,245,23.3,481,45.8
21,4,2015,Female,1023,311,230,22.5,294,28.7,240,23.5,259,25.3,499,48.8
21,4,2016,Female,1066,309,261,24.5,295,27.7,258,24.2,252,23.6,510,47.8
21,4,2017,Female,1110,309,272,24.5,331,29.8,233,21.0,274,24.7,507,45.7
21,4,2018,Female,1071,603,235,21.9,287,26.8,233,21.8,316,29.5,549,51.3
21,5,2013,Female,906,310,272,30.0,268,29.6,224,24.7,142,15.7,366,40.4
21,5,2014,Female,982,319,202,20.6,269,27.4,292,29.7,219,22.3,511,52.0
21,5,2015,Female,1009,317,237,23.5,270,26.8,292,28.9,210,20.8,502,49.8
21,5,2016,Female,1010,314,260,25.7,286,28.3,274,27.1,190,18.8,464,45.9
21,5,2017,Female,1047,311,324,30.9,259,24.7,274,26.2,190,18.1,464,44.3
21,5,2018,Female,1055,603,300,28.4,238,22.6,233,22.1,284,26.9,517,49.0
21,6,2013,Female,1342,317,238,17.7,459,34.2,281,20.9,364,27.1,645,48.1
21,6,2014,Female,1332,323,175,13.1,361,27.1,322,24.2,474,35.6,796,59.8
21,6,2015,Female,1397,320,232,16.6,398,28.5,317,22.7,450,32.2,767,54.9
21,6,2016,Female,1416,321,220,15.5,416,29.4,289,20.4,491,34.7,780,55.1
21,6,2017,Female,1388,320,265,19.1,356,25.6,270,19.5,497,35.8,767,55.3
21,6,2018,Female,1419,607,309,21.8,318,22.4,309,21.8,483,34.0,792,55.8
21,7,2013,Female,1308,312,389,29.7,370,28.3,301,23.0,248,19.0,549,42.0
21,7,2014,Female,1333,319,281,21.1,376,28.2,370,27.8,306,23.0,676,50.7
21,7,2015,Female,1358,325,231,17.0,349,25.7,367,27.0,411,30.3,778,57.3
21,7,2016,Female,1417,324,252,17.8,404,28.5,346,24.4,415,29.3,761,53.7
21,7,2017,Female,1444,325,275,19.0,361,25.0,379,26.2,429,29.7,808,56.0
21,7,2018,Female,1382,611,241,17.4,284,20.5,321,23.2,536,38.8,857,62.0
21,8,2013,Female,1236,317,210,17.0,463,37.5,345,27.9,218,17.6,563,45.6
21,8,2014,Female,995,311,257,25.8,342,34.4,219,22.0,177,17.8,396,39.8
21,8,2015,Female,1126,317,235,20.9,390,34.6,263,23.4,238,21.1,501,44.5
21,8,2016,Female,1180,321,203,17.2,373,31.6,266,22.5,338,28.6,604,51.2
21,8,2017,Female,1195,320,222,18.6,382,32.0,281,23.5,310,25.9,591,49.5
21,8,2018,Female,1258,614,236,18.8,289,23.0,258,20.5,475,37.8,733,58.3
21,All Grades,2013,Female,6852,311,1666,24.3,2267,33.1,1641,23.9,1278,18.7,2919,42.6
21,All Grades,2014,Female,6724,316,1407,20.9,1958,29.1,1729,25.7,1630,24.2,3359,50.0
21,All Grades,2015,Female,6977,316,1435,20.6,2044,29.3,1734,24.9,1764,25.3,3498,50.1
21,All Grades,2016,Female,7216,317,1451,20.1,2137,29.6,1668,23.1,1960,27.2,3628,50.3
21,All Grades,2017,Female,7271,317,1600,22.0,1978,27.2,1713,23.6,1980,27.2,3693,50.8
21,All Grades,2018,Female,7264,607,1541,21.2,1664,22.9,1689,23.3,2370,32.6,4059,55.9
21,3,2013,Male,1061,305,290,27.3,341,32.1,246,23.2,184,17.3,430,40.5
21,3,2014,Male,1087,308,272,25.0,315,29.0,279,25.7,221,20.3,500,46.0
21,3,2015,Male,1054,306,271,25.7,321,30.5,252,23.9,210,19.9,462,43.8
21,3,2016,Male,1155,309,254,22.0,371,32.1,284,24.6,246,21.3,530,45.9
21,3,2017,Male,1121,310,262,23.4,278,24.8,280,25.0,301,26.9,581,51.8
21,3,2018,Male,1173,603,220,18.8,256,21.8,358,30.5,339,28.9,697,59.4
21,4,2013,Male,935,308,208,22.2,300,32.1,245,26.2,182,19.5,427,45.7
21,4,2014,Male,1049,312,241,23.0,301,28.7,241,23.0,266,25.4,507,48.3
21,4,2015,Male,1103,309,266,24.1,347,31.5,224,20.3,266,24.1,490,44.4
21,4,2016,Male,1045,309,273,26.1,268,25.6,246,23.5,258,24.7,504,48.2
21,4,2017,Male,1171,309,267,22.8,387,33.0,237,20.2,280,23.9,517,44.2
21,4,2018,Male,1109,603,243,21.9,274,24.7,222,20.0,370,33.4,592,53.4
21,5,2013,Male,975,309,302,31.0,265,27.2,273,28.0,135,13.8,408,41.8
21,5,2014,Male,927,318,195,21.0,250,27.0,266,28.7,216,23.3,482,52.0
21,5,2015,Male,1014,318,226,22.3,265,26.1,293,28.9,230,22.7,523,51.6
21,5,2016,Male,1111,311,334,30.1,290,26.1,272,24.5,215,19.4,487,43.8
21,5,2017,Male,1022,312,304,29.7,226,22.1,290,28.4,202,19.8,492,48.1
21,5,2018,Male,1136,602,320,28.2,269,23.7,262,23.1,285,25.1,547,48.2
21,6,2013,Male,1343,316,237,17.6,452,33.7,296,22.0,358,26.7,654,48.7
21,6,2014,Male,1336,321,213,15.9,372,27.8,296,22.2,455,34.1,751,56.2
21,6,2015,Male,1313,317,240,18.3,393,29.9,304,23.2,376,28.6,680,51.8
21,6,2016,Male,1388,320,266,19.2,375,27.0,224,16.1,523,37.7,747,53.8
21,6,2017,Male,1474,315,359,24.4,395,26.8,247,16.8,473,32.1,720,48.8
21,6,2018,Male,1419,607,315,22.2,283,19.9,286,20.2,535,37.7,821,57.9
21,7,2013,Male,1341,311,395,29.5,425,31.7,283,21.1,238,17.7,521,38.9
21,7,2014,Male,1344,319,285,21.2,365,27.2,388,28.9,306,22.8,694,51.6
21,7,2015,Male,1347,322,245,18.2,366,27.2,368,27.3,368,27.3,736,54.6
21,7,2016,Male,1348,320,281,20.8,378,28.0,350,26.0,339,25.1,689,51.1
21,7,2017,Male,1397,324,303,21.7,310,22.2,348,24.9,436,31.2,784,56.1
21,7,2018,Male,1480,608,337,22.8,309,20.9,335,22.6,499,33.7,834,56.4
21,8,2013,Male,1357,312,282,20.8,512,37.7,343,25.3,220,16.2,563,41.5
21,8,2014,Male,1075,306,297,27.6,385,35.8,230,21.4,163,15.2,393,36.6
21,8,2015,Male,1144,313,272,23.8,395,34.5,238,20.8,239,20.9,477,41.7
21,8,2016,Male,1214,315,270,22.2,368,30.3,276,22.7,300,24.7,576,47.4
21,8,2017,Male,1201,313,287,23.9,376,31.3,298,24.8,240,20.0,538,44.8
21,8,2018,Male,1213,611,269,22.2,260,21.4,252,20.8,432,35.6,684,56.4
21,All Grades,2013,Male,7012,311,1714,24.4,2295,32.7,1686,24.0,1317,18.8,3003,42.8
21,All Grades,2014,Male,6818,314,1503,22.0,1988,29.2,1700,24.9,1627,23.9,3327,48.8
21,All Grades,2015,Male,6975,315,1520,21.8,2087,29.9,1679,24.1,1689,24.2,3368,48.3
21,All Grades,2016,Male,7261,314,1678,23.1,2050,28.2,1652,22.8,1881,25.9,3533,48.7
21,All Grades,2017,Male,7386,314,1782,24.1,1972,26.7,1700,23.0,1932,26.2,3632,49.2
21,All Grades,2018,Male,7530,606,1704,22.6,1651,21.9,1715,22.8,2460,32.7,4175,55.4
22,3,2013,Female,1383,303,366,26.5,502,36.3,352,25.5,163,11.8,515,37.2
22,3,2014,Female,1344,306,311,23.1,461,34.3,370,27.5,202,15.0,572,42.6
22,3,2015,Female,1414,307,334,23.6,457,32.3,374,26.4,249,17.6,623,44.1
22,3,2016,Female,1436,311,315,21.9,428,29.8,335,23.3,358,24.9,693,48.3
22,3,2017,Female,1342,314,249,18.6,391,29.1,357,26.6,345,25.7,702,52.3
22,3,2018,Female,1348,602,286,21.2,298,22.1,391,29.0,373,27.7,764,56.7
22,4,2013,Female,1378,305,312,22.6,501,36.4,361,26.2,204,14.8,565,41.0
22,4,2014,Female,1344,309,284,21.1,454,33.8,358,26.6,248,18.5,606,45.1
22,4,2015,Female,1331,306,328,24.6,426,32.0,324,24.3,253,19.0,577,43.4
22,4,2016,Female,1417,307,357,25.2,427,30.1,342,24.1,291,20.5,633,44.7
22,4,2017,Female,1411,312,312,22.1,383,27.1,344,24.4,372,26.4,716,50.7
22,4,2018,Female,1363,603,287,21.1,356,26.1,313,23.0,407,29.9,720,52.8
22,5,2013,Female,1461,306,470,32.2,476,32.6,365,25.0,150,10.3,515,35.2
22,5,2014,Female,1357,314,342,25.2,378,27.9,366,27.0,271,20.0,637,46.9
22,5,2015,Female,1313,313,328,25.0,378,28.8,393,29.9,214,16.3,607,46.2
22,5,2016,Female,1301,312,323,24.8,424,32.6,347,26.7,207,15.9,554,42.6
22,5,2017,Female,1374,313,374,27.2,347,25.3,410,29.8,243,17.7,653,47.5
22,5,2018,Female,1352,602,363,26.8,339,25.1,335,24.8,315,23.3,650,48.1
22,6,2013,Female,1108,305,287,25.9,423,38.2,213,19.2,185,16.7,398,35.9
22,6,2014,Female,1100,305,279,25.4,395,35.9,212,19.3,214,19.5,426,38.7
22,6,2015,Female,1047,306,288,27.5,359,34.3,188,18.0,212,20.2,400,38.2
22,6,2016,Female,1013,307,240,23.7,378,37.3,191,18.9,204,20.1,395,39.0
22,6,2017,Female,993,307,274,27.6,307,30.9,193,19.4,219,22.1,412,41.5
22,6,2018,Female,1006,599,323,32.1,288,28.6,204,20.3,191,19.0,395,39.3
22,7,2013,Female,1113,303,416,37.4,363,32.6,219,19.7,115,10.3,334,30.0
22,7,2014,Female,1079,307,352,32.6,350,32.4,230,21.3,147,13.6,377,34.9
22,7,2015,Female,1080,308,323,29.9,355,32.9,233,21.6,169,15.6,402,37.2
22,7,2016,Female,1038,310,314,30.3,328,31.6,202,19.5,194,18.7,396,38.2
22,7,2017,Female,986,308,302,30.6,317,32.2,225,22.8,142,14.4,367,37.2
22,7,2018,Female,996,602,282,28.3,272,27.3,230,23.1,212,21.3,442,44.4
22,8,2013,Female,1173,305,314,26.8,500,42.6,244,20.8,115,9.8,359,30.6
22,8,2014,Female,1010,306,283,28.0,396,39.2,187,18.5,144,14.3,331,32.8
22,8,2015,Female,1021,308,289,28.3,376,36.8,195,19.1,161,15.8,356,34.9
22,8,2016,Female,885,307,259,29.3,288,32.5,174,19.7,164,18.5,338,38.2
22,8,2017,Female,945,305,270,28.6,356,37.7,188,19.9,131,13.9,319,33.8
22,8,2018,Female,923,604,272,29.5,274,29.7,196,21.2,181,19.6,377,40.8
22,All Grades,2013,Female,7616,305,2165,28.4,2765,36.3,1754,23.0,932,12.2,2686,35.3
22,All Grades,2014,Female,7234,308,1851,25.6,2434,33.6,1723,23.8,1226,16.9,2949,40.8
22,All Grades,2015,Female,7206,308,1890,26.2,2351,32.6,1707,23.7,1258,17.5,2965,41.1
22,All Grades,2016,Female,7090,309,1808,25.5,2273,32.1,1591,22.4,1418,20.0,3009,42.4
22,All Grades,2017,Female,7051,310,1781,25.3,2101,29.8,1717,24.4,1452,20.6,3169,44.9
22,All Grades,2018,Female,6988,602,1813,25.9,1827,26.1,1669,23.9,1679,24.0,3348,47.9
22,3,2013,Male,1435,303,403,28.1,517,36.0,312,21.7,203,14.1,515,35.9
22,3,2014,Male,1488,305,384,25.8,477,32.1,384,25.8,243,16.3,627,42.1
22,3,2015,Male,1415,308,336,23.7,455,32.2,340,24.0,284,20.1,624,44.1
22,3,2016,Male,1508,306,380,25.2,465,30.8,349,23.1,314,20.8,663,44.0
22,3,2017,Male,1376,311,299,21.7,370,26.9,355,25.8,352,25.6,707,51.4
22,3,2018,Male,1401,601,313,22.3,307,21.9,418,29.8,363,25.9,781,55.7
22,4,2013,Male,1448,305,359,24.8,468,32.3,367,25.3,254,17.5,621,42.9
22,4,2014,Male,1387,309,335,24.2,423,30.5,317,22.9,312,22.5,629,45.3
22,4,2015,Male,1464,305,396,27.0,440,30.1,323,22.1,305,20.8,628,42.9
22,4,2016,Male,1394,308,354,25.4,410,29.4,297,21.3,333,23.9,630,45.2
22,4,2017,Male,1471,307,372,25.3,435,29.6,332,22.6,332,22.6,664,45.1
22,4,2018,Male,1371,602,290,21.2,384,28.0,308,22.5,389,28.4,697,50.8
22,5,2013,Male,1432,306,516,36.0,414,28.9,304,21.2,198,13.8,502,35.1
22,5,2014,Male,1415,312,395,27.9,377,26.6,344,24.3,299,21.1,643,45.4
22,5,2015,Male,1327,312,372,28.0,352,26.5,347,26.1,256,19.3,603,45.4
22,5,2016,Male,1420,311,399,28.1,422,29.7,341,24.0,258,18.2,599,42.2
22,5,2017,Male,1329,314,360,27.1,339,25.5,361,27.2,269,20.2,630,47.4
22,5,2018,Male,1461,600,451,30.9,364,24.9,334,22.9,312,21.4,646,44.2
22,6,2013,Male,1242,300,394,31.7,447,36.0,194,15.6,207,16.7,401,32.3
22,6,2014,Male,1147,303,349,30.4,411,35.8,173,15.1,214,18.7,387,33.7
22,6,2015,Male,1120,303,351,31.3,364,32.5,187,16.7,218,19.5,405,36.2
22,6,2016,Male,1089,303,307,28.2,368,33.8,192,17.6,222,20.4,414,38.0
22,6,2017,Male,1132,299,383,33.8,371,32.8,171,15.1,207,18.3,378,33.4
22,6,2018,Male,1006,598,347,34.5,267,26.5,198,19.7,194,19.3,392,39.0
22,7,2013,Male,1243,300,514,41.4,375,30.2,203,16.3,151,12.1,354,28.5
22,7,2014,Male,1246,302,477,38.3,374,30.0,251,20.1,144,11.6,395,31.7
22,7,2015,Male,1150,303,403,35.0,379,33.0,211,18.3,157,13.7,368,32.0
22,7,2016,Male,1130,309,354,31.3,362,32.0,215,19.0,199,17.6,414,36.6
22,7,2017,Male,1063,307,362,34.1,305,28.7,227,21.4,169,15.9,396,37.3
22,7,2018,Male,1153,598,413,35.8,303,26.3,244,21.2,193,16.7,437,37.9
22,8,2013,Male,1206,298,434,36.0,445,36.9,224,18.6,103,8.5,327,27.1
22,8,2014,Male,1176,301,400,34.0,426,36.2,207,17.6,143,12.2,350,29.8
22,8,2015,Male,1223,301,397,32.5,464,37.9,207,16.9,155,12.7,362,29.6
22,8,2016,Male,1033,301,379,36.7,332,32.1,156,15.1,166,16.1,322,31.2
22,8,2017,Male,1074,299,377,35.1,367,34.2,193,18.0,137,12.8,330,30.7
22,8,2018,Male,1013,601,382,37.7,281,27.7,162,16.0,188,18.6,350,34.6
22,All Grades,2013,Male,8006,302,2620,32.7,2666,33.3,1604,20.0,1116,13.9,2720,34.0
22,All Grades,2014,Male,7859,306,2340,29.8,2488,31.7,1676,21.3,1355,17.2,3031,38.6
22,All Grades,2015,Male,7699,306,2255,29.3,2454,31.9,1615,21.0,1375,17.9,2990,38.8
22,All Grades,2016,Male,7574,306,2173,28.7,2359,31.1,1550,20.5,1492,19.7,3042,40.2
22,All Grades,2017,Male,7445,306,2153,28.9,2187,29.4,1639,22.0,1466,19.7,3105,41.7
22,All Grades,2018,Male,7405,600,2196,29.7,1906,25.7,1664,22.5,1639,22.1,3303,44.6
23,3,2013,Female,452,280,244,54.0,151,33.4,48,10.6,9,2.0,57,12.6
23,3,2014,Female,363,284,175,48.2,114,31.4,62,17.1,12,3.3,74,20.4
23,3,2015,Female,347,282,187,53.9,91,26.2,50,14.4,19,5.5,69,19.9
23,3,2016,Female,336,292,126,37.5,124,36.9,53,15.8,33,9.8,86,25.6
23,3,2017,Female,350,286,149,42.6,117,33.4,52,14.9,32,9.1,84,24.0
23,3,2018,Female,350,589,154,44.0,95,27.1,66,18.9,35,10.0,101,28.9
23,4,2013,Female,419,273,265,63.2,113,27.0,35,8.4,6,1.4,41,9.8
23,4,2014,Female,452,274,267,59.1,131,29.0,43,9.5,11,2.4,54,11.9
23,4,2015,Female,366,270,225,61.5,95,26.0,39,10.7,7,1.9,46,12.6
23,4,2016,Female,350,278,190,54.3,100,28.6,42,12.0,18,5.1,60,17.1
23,4,2017,Female,350,273,194,55.4,121,34.6,20,5.7,15,4.3,35,10.0
23,4,2018,Female,352,588,163,46.3,118,33.5,42,11.9,29,8.2,71,20.2
23,5,2013,Female,411,281,268,65.2,103,25.1,34,8.3,6,1.5,40,9.7
23,5,2014,Female,344,282,210,61.0,87,25.3,34,9.9,13,3.8,47,13.7
23,5,2015,Female,387,284,220,56.8,115,29.7,46,11.9,6,1.6,52,13.4
23,5,2016,Female,325,276,217,66.8,70,21.5,31,9.5,7,2.2,38,11.7
23,5,2017,Female,318,286,183,57.5,78,24.5,45,14.2,12,3.8,57,17.9
23,5,2018,Female,328,588,187,57.0,84,25.6,33,10.1,24,7.3,57,17.4
23,6,2013,Female,465,287,190,40.9,194,41.7,64,13.8,17,3.7,81,17.4
23,6,2014,Female,483,285,218,45.1,187,38.7,61,12.6,17,3.5,78,16.1
23,6,2015,Female,397,286,180,45.3,144,36.3,53,13.4,20,5.0,73,18.4
23,6,2016,Female,444,285,186,41.9,176,39.6,57,12.8,25,5.6,82,18.5
23,6,2017,Female,425,275,243,57.2,133,31.3,39,9.2,10,2.4,49,11.5
23,6,2018,Female,374,589,180,48.1,117,31.3,61,16.3,16,4.3,77,20.6
23,7,2013,Female,553,285,318,57.5,168,30.4,61,11.0,6,1.1,67,12.1
23,7,2014,Female,457,288,240,52.5,142,31.1,69,15.1,6,1.3,75,16.4
23,7,2015,Female,472,284,262,55.5,148,31.4,50,10.6,12,2.5,62,13.1
23,7,2016,Female,400,289,208,52.0,122,30.5,56,14.0,14,3.5,70,17.5
23,7,2017,Female,410,290,205,50.0,134,32.7,59,14.4,12,2.9,71,17.3
23,7,2018,Female,399,591,188,47.1,131,32.8,60,15.0,20,5.0,80,20.1
23,8,2013,Female,549,285,273,49.7,209,38.1,58,10.6,9,1.6,67,12.2
23,8,2014,Female,532,289,240,45.1,190,35.7,83,15.6,19,3.6,102,19.2
23,8,2015,Female,422,282,224,53.1,157,37.2,29,6.9,12,2.8,41,9.7
23,8,2016,Female,401,280,209,52.1,145,36.2,34,8.5,13,3.2,47,11.7
23,8,2017,Female,327,286,139,42.5,147,45.0,34,10.4,7,2.1,41,12.5
23,8,2018,Female,354,597,141,39.8,134,37.9,52,14.7,27,7.6,79,22.3
23,All Grades,2013,Female,2849,282,1558,54.7,938,32.9,300,10.5,53,1.9,353,12.4
23,All Grades,2014,Female,2631,284,1350,51.3,851,32.3,352,13.4,78,3.0,430,16.3
23,All Grades,2015,Female,2391,282,1298,54.3,750,31.4,267,11.2,76,3.2,343,14.3
23,All Grades,2016,Female,2256,284,1136,50.4,737,32.7,273,12.1,110,4.9,383,17.0
23,All Grades,2017,Female,2180,283,1113,51.1,730,33.5,249,11.4,88,4.0,337,15.5
23,All Grades,2018,Female,2157,590,1013,47.0,679,31.5,314,14.6,151,7.0,465,21.6
23,3,2013,Male,472,278,265,56.1,145,30.7,54,11.4,8,1.7,62,13.1
23,3,2014,Male,403,277,225,55.8,124,30.8,47,11.7,7,1.7,54,13.4
23,3,2015,Male,401,280,227,56.6,98,24.4,54,13.5,22,5.5,76,19.0
23,3,2016,Male,403,281,211,52.4,114,28.3,44,10.9,34,8.4,78,19.4
23,3,2017,Male,362,284,175,48.3,109,30.1,48,13.3,30,8.3,78,21.5
23,3,2018,Male,390,588,190,48.7,88,22.6,78,20.0,34,8.7,112,28.7
23,4,2013,Male,484,271,298,61.6,145,30.0,34,7.0,7,1.4,41,8.5
23,4,2014,Male,460,273,274,59.6,129,28.0,47,10.2,10,2.2,57,12.4
23,4,2015,Male,376,267,253,67.3,86,22.9,26,6.9,11,2.9,37,9.8
23,4,2016,Male,399,275,227,56.9,107,26.8,47,11.8,18,4.5,65,16.3
23,4,2017,Male,389,273,229,58.9,105,27.0,32,8.2,23,5.9,55,14.1
23,4,2018,Male,385,587,188,48.8,109,28.3,52,13.5,36,9.4,88,22.9
23,5,2013,Male,428,274,294,68.7,105,24.5,26,6.1,3,0.7,29,6.8
23,5,2014,Male,404,278,271,67.1,85,21.0,31,7.7,17,4.2,48,11.9
23,5,2015,Male,414,279,263,63.5,109,26.3,34,8.2,8,1.9,42,10.1
23,5,2016,Male,343,272,236,68.8,79,23.0,24,7.0,4,1.2,28,8.2
23,5,2017,Male,348,282,200,57.5,81,23.3,52,14.9,15,4.3,67,19.3
23,5,2018,Male,366,586,228,62.3,75,20.5,37,10.1,26,7.1,63,17.2
23,6,2013,Male,565,281,297,52.6,190,33.6,63,11.2,15,2.7,78,13.8
23,6,2014,Male,523,281,256,48.9,201,38.4,50,9.6,16,3.1,66,12.6
23,6,2015,Male,465,279,243,52.3,158,34.0,49,10.5,15,3.2,64,13.8
23,6,2016,Male,456,281,208,45.6,187,41.0,45,9.9,16,3.5,61,13.4
23,6,2017,Male,448,276,249,55.6,140,31.3,50,11.2,9,2.0,59,13.2
23,6,2018,Male,438,589,220,50.2,133,30.4,64,14.6,21,4.8,85,19.4
23,7,2013,Male,633,279,408,64.5,164,25.9,57,9.0,4,0.6,61,9.6
23,7,2014,Male,542,285,309,57.0,160,29.5,58,10.7,15,2.8,73,13.5
23,7,2015,Male,507,283,276,54.4,175,34.5,48,9.5,8,1.6,56,11.0
23,7,2016,Male,454,285,244,53.7,145,31.9,49,10.8,16,3.5,65,14.3
23,7,2017,Male,467,286,256,54.8,148,31.7,58,12.4,5,1.1,63,13.5
23,7,2018,Male,420,589,216,51.4,137,32.6,48,11.4,19,4.5,67,16.0
23,8,2013,Male,610,274,379,62.1,179,29.3,39,6.4,13,2.1,52,8.5
23,8,2014,Male,616,278,338,54.9,203,33.0,60,9.7,15,2.4,75,12.2
23,8,2015,Male,508,278,285,56.1,181,35.6,38,7.5,4,0.8,42,8.3
23,8,2016,Male,387,270,242,62.5,114,29.5,28,7.2,3,0.8,31,8.0
23,8,2017,Male,342,275,192,56.1,120,35.1,23,6.7,7,2.0,30,8.8
23,8,2018,Male,353,591,193,54.7,115,32.6,34,9.6,11,3.1,45,12.7
23,All Grades,2013,Male,3192,277,1941,60.8,928,29.1,273,8.6,50,1.6,323,10.1
23,All Grades,2014,Male,2948,279,1673,56.8,902,30.6,293,9.9,80,2.7,373,12.7
23,All Grades,2015,Male,2671,278,1547,57.9,807,30.2,249,9.3,68,2.5,317,11.9
23,All Grades,2016,Male,2442,278,1368,56.0,746,30.5,237,9.7,91,3.7,328,13.4
23,All Grades,2017,Male,2356,279,1301,55.2,703,29.8,263,11.2,89,3.8,352,14.9
23,All Grades,2018,Male,2352,588,1235,52.5,657,27.9,313,13.3,147,6.3,460,19.6
24,3,2013,Female,2419,303,638,26.4,922,38.1,554,22.9,305,12.6,859,35.5
24,3,2014,Female,2446,307,535,21.9,865,35.4,689,28.2,357,14.6,1046,42.8
24,3,2015,Female,2371,304,625,26.4,812,34.2,556,23.5,378,15.9,934,39.4
24,3,2016,Female,2474,306,590,23.8,835,33.8,584,23.6,465,18.8,1049,42.4
24,3,2017,Female,2513,308,579,23.0,737,29.3,638,25.4,559,22.2,1197,47.6
24,3,2018,Female,2337,598,577,24.7,601,25.7,716,30.6,443,19.0,1159,49.6
24,4,2013,Female,2272,305,507,22.3,874,38.5,576,25.4,315,13.9,891,39.2
24,4,2014,Female,2354,307,544,23.1,797,33.9,563,23.9,450,19.1,1013,43.0
24,4,2015,Female,2384,307,541,22.7,851,35.7,574,24.1,418,17.5,992,41.6
24,4,2016,Female,2356,307,597,25.3,731,31.0,514,21.8,514,21.8,1028,43.6
24,4,2017,Female,2440,306,577,23.6,893,36.6,512,21.0,458,18.8,970,39.8
24,4,2018,Female,2488,601,602,24.2,704,28.3,547,22.0,635,25.5,1182,47.5
24,5,2013,Female,2232,304,771,34.5,721,32.3,528,23.7,212,9.5,740,33.2
24,5,2014,Female,2196,312,572,26.0,663,30.2,578,26.3,383,17.4,961,43.8
24,5,2015,Female,2256,314,518,23.0,693,30.7,649,28.8,396,17.6,1045,46.3
24,5,2016,Female,2315,310,604,26.1,772,33.3,602,26.0,337,14.6,939,40.6
24,5,2017,Female,2297,311,714,31.1,608,26.5,551,24.0,424,18.5,975,42.4
24,5,2018,Female,2276,601,694,30.5,617,27.1,498,21.9,467,20.5,965,42.4
24,6,2013,Female,1960,305,474,24.2,814,41.5,340,17.3,332,16.9,672,34.3
24,6,2014,Female,1931,308,412,21.3,739,38.3,398,20.6,382,19.8,780,40.4
24,6,2015,Female,1943,308,476,24.5,694,35.7,387,19.9,386,19.9,773,39.8
24,6,2016,Female,2032,309,414,20.4,767,37.7,397,19.5,454,22.3,851,41.9
24,6,2017,Female,2110,306,592,28.1,699,33.1,358,17.0,461,21.8,819,38.8
24,6,2018,Female,2062,600,642,31.1,562,27.3,400,19.4,458,22.2,858,41.6
24,7,2013,Female,1930,304,662,34.3,694,36.0,395,20.5,179,9.3,574,29.7
24,7,2014,Female,2031,311,544,26.8,698,34.4,520,25.6,269,13.2,789,38.8
24,7,2015,Female,1978,313,480,24.3,643,32.5,521,26.3,334,16.9,855,43.2
24,7,2016,Female,1970,313,506,25.7,630,32.0,469,23.8,365,18.5,834,42.3
